Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Lazy Bum","Sunnyside Bench > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105878833/lazy-bum,3.1,-1,Trad,5.10d,2,160,37.7507,-119.59446
"The Great Circle","South Flank > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105879734/the-great-circle,3.1,-1,Trad,5.10a,2,165,37.87804,-119.41351
"Darth Vader's Revenge","Low Profile Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105866205/darth-vaders-revenge,3.1,-1,Trad,5.10a,1,100,37.85617,-119.44067
"Chicken Pie","Ap. New Diversions > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106655892/chicken-pie,3.2,-1,Trad,5.9,2,200,37.72262,-119.70258
"Cooke Book","West Face > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105990833/cooke-book,3.0,-1,Trad,5.10a,4,500,37.8795,-119.41345
Munginella,"First Tier > Five Open Books > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105867008/munginella,2.9,-1,Trad,5.6,3,300,37.74798,-119.59857
"Highway Star","Aw. Highway Star > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106009915/highway-star,3.1,-1,"Trad, TR",5.10a,1,60,37.71954,-119.67714
Hari-Kiri,"N. Sentinel Creek Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106616004/hari-kiri,3.1,-1,Trad,5.10a,1,120,37.72396,-119.60637
"Holdless Horror","Dozier Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106014323/holdless-horror,3.0,-1,Trad,5.6,4,550,37.84942,-119.43165
"Werner's Ant Trees","First Tier > Five Open Books > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105945908/werners-ant-trees,3.1,-1,Trad,5.10c,1,75,37.74798,-119.59857
Shagadelic,"West Face, Center > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106222444/shagadelic,3.0,-1,Trad,5.8,4,500,37.85919,-119.42859
Knuckleheads,"Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106346180/knuckleheads,3.0,-1,Sport,5.10,1,90,37.72373,-119.71362
"Hermaphrodite Flake","Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105836052/hermaphrodite-flake,2.9,-1,"Trad, Alpine",5.7,4,400,37.83546,-119.4577
Kor-Beck,"6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105898685/kor-beck,2.9,-1,Trad,5.9,13,1400,37.7165,-119.6363
"Golden Needles","Cascade Falls - Left > An. Cascade Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105877221/golden-needles,3.0,-1,Trad,5.8,2,220,37.72652,-119.71267
"Monday Morning Slab, Chouinard Crack","5. Monday Morning Slab > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105958845/monday-morning-slab-chouinard-crack,2.9,-1,Trad,5.7,1,,37.73295,-119.56601
Boneheads,"Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105990385/boneheads,3.0,-1,Sport,5.10b,1,80,37.72373,-119.71362
"Lena's Lieback","A. Swan Slab > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105867066/lenas-lieback,2.9,-1,Trad,5.9,3,190,37.74499,-119.5999
"Guiding Light","Lower Falls Amphitheater > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105874750/guiding-light,3.0,-1,Trad,5.10b,1,80,37.75124,-119.59748
Ejesta,"Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105913755/ejesta,2.9,-1,Trad,5.8,2,210,37.72439,-119.70063
"Ivory Tower, Center","Olmsted Canyon Right > Olmsted Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106225772/ivory-tower-center,2.9,-1,Trad,5.10a,1,60,37.81564,-119.48839
"Leanie Meanie","Ad. Arch Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105992529/leanie-meanie,3.6,-1,Trad,5.11b,3,350,37.6893,-119.7334
"Pee Pee Pillar","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105870699/pee-pee-pillar,2.9,-1,Trad,5.10a,1,95,37.7165,-119.6363
"The Shield","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107429493/the-shield,3.9,-1,"Trad, Aid","5.8 A3 PG13",30,2900,37.73051,-119.63828
"Gold Dust","L.  The Chapel Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105877899/gold-dust,2.9,-1,Trad,5.10d,1,80,37.738,-119.59215
"Great Pumpkin","West Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106042450/great-pumpkin,3.1,-1,Trad,"5.8 R",5,700,37.87012,-119.40627
"Goodrich Pinnacle-Right Side","4. Goodrich Pinnacle Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105964137/goodrich-pinnacle-right-side,2.8,-1,Trad,5.9,8,750,37.7323,-119.56492
"Arrowhead Arête","Arrowhead Arete > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106269845/arrowhead-arete,3.4,-1,Trad,5.8+,7,,37.7558,-119.58906
"Bull Dozier","Dozier Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106510747/bull-dozier,2.8,-1,Trad,5.7,3,400,37.84942,-119.43165
"Babble On","Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105990395/babble-on,2.8,-1,Trad,5.10a,1,80,37.72373,-119.71362
"Golfer's Route","Low Profile Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105866027/golfers-route,2.8,-1,Trad,"5.7 R",1,165,37.85617,-119.44067
"Heathenistic Pursuit","L.  The Chapel Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105945903/heathenistic-pursuit,2.9,-1,Trad,5.10,1,80,37.738,-119.59215
Fingertips,"South Flank > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105879729/fingertips,2.9,-1,Sport,"5.10a R",2,,37.87804,-119.41351
"Flying In The Mountains","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106713951/flying-in-the-mountains,3.6,-1,Trad,5.11a,6,800,37.67875,-119.74886
"Lord Caffeine","Olmsted Canyon Right > Olmsted Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106225765/lord-caffeine,3.6,-1,Trad,5.11a,1,80,37.81564,-119.48839
"Stoner's Highway","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105848567/stoners-highway,3.8,-1,Trad,"5.10c R",10,1000,37.7165,-119.6363
"Ten Years After","Lower Falls Amphitheater > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105874724/ten-years-after,3.5,-1,Trad,5.10d,1,80,37.75124,-119.59748
"Triple Direct","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106141505/triple-direct,3.6,-1,"Trad, Aid","5.9 C2",30,3200,37.73051,-119.63828
Energizer,"G. Church Bowl > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105894981/energizer,3.0,-1,Sport,5.11b,1,80,37.74908,-119.58015
"Desperate Straights","Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105874615/desperate-straights,3.4,-1,Trad,5.10b,1,,37.72373,-119.71362
"Doggie Deviations","5. Camp 4 Wall > D. Camp 4 Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105949939/doggie-deviations,2.9,-1,Trad,5.9,1,95,37.74268,-119.60709
"The Yawn","West Face, Left > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105903295/the-yawn,3.6,-1,Trad,5.9,4,600,37.86017,-119.42856
"Excellent Smithers","West Face, Center > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105903304/excellent-smithers,3.3,-1,Trad,5.10a,4,400,37.85919,-119.42859
Hoodwink,"Harlequin Dome > Tenaya Lake Picnic Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105973656/hoodwink,3.2,-1,Trad,5.10-,4,420,37.84009,-119.45521
"The Good Book","4. The Folly > D. Camp 4 Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105865214/the-good-book,3.9,-1,Trad,5.10d,5,,37.74177,-119.60763
"English Breakfast Crack","Ad. Arch Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106110331/english-breakfast-crack,3.6,-1,Trad,"5.10c PG13",2,200,37.6893,-119.7334
Markery,"Au. Five and Dime Cliff > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113938303/markery,3.1,-1,Sport,5.10b,1,75,37.72288,-119.69922
Mescalito,"3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105996954/mescalito,3.9,-1,"Trad, Aid","5.9+ A3",26,2800,37.72954,-119.63438
"Left Water Crack","West Face > Lembert Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105931711/left-water-crack,2.8,-1,Trad,"5.7 R",2,200,37.87812,-119.35278
Chingando,"Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105865415/chingando,3.6,-1,Trad,5.10a,1,115,37.72439,-119.70063
"Snatch Power","Af. Finger Lickin' Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106617601/snatch-power,3.2,-1,Trad,5.10c,1,50,37.69834,-119.72378
"Finger Lickin'","Af. Finger Lickin' Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106578519/finger-lickin,3.9,-1,Trad,5.10d,1,80,37.69834,-119.72378
Knobulator,"West Face > East Cottage Dome (aka Erratic Dome) > Cottage Domes > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105866006/knobulator,3.0,-1,"Trad, Alpine",5.10c,1,60,37.8846,-119.40825
"Jaw Bone","Af. Finger Lickin' Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106617611/jaw-bone,3.2,-1,Trad,5.10a,1,50,37.69834,-119.72378
"The Dawn Wall","3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109951912/the-dawn-wall,3.5,-1,Trad,5.14c,32,2500,37.72954,-119.63438
"The Grack, Marginal","3. The Grack Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106026270/the-grack-marginal,3.4,-1,Trad,"5.9 R",4,300,37.72993,-119.56355
"End of The Line","North Buttress Base Routes > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106436217/end-of-the-line,3.0,-1,Trad,5.10c,1,120,37.71997,-119.64514
"Romulan Warbird","Fifi Buttress > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108513618/romulan-warbird,3.9,-1,Trad,5.12c,9,1000,37.71073,-119.65013
"Unnamed but Beautiful","North Buttress Base Routes > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106436232/unnamed-but-beautiful,2.9,-1,Trad,5.10c,1,90,37.71997,-119.64514
Chouinard-Herbert,"M. Sentinel Rock > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106233765/chouinard-herbert,3.2,-1,Trad,5.11c,15,1400,37.72958,-119.59381
Hotline,"Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105867136/hotline,3.8,-1,Trad,5.12b,7,,37.71483,-119.71477
"Horseshoes and Handgrenades","Puppy Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106491857/horseshoes-and-handgrenades,3.8,-1,Trad,5.12a,1,50,37.87456,-119.34524
Isostasy,"Dozier Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106556570/isostasy,2.9,-1,Trad,"5.8 PG13",4,470,37.84942,-119.43165
"Black Angel","Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106259577/black-angel,3.6,-1,"Trad, Alpine",5.11a,1,65,37.83546,-119.4577
"Jericho Wall Free","1. Jericho Wall > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/115686304/jericho-wall-free,3.6,-1,Trad,5.12a,8,1100,37.72519,-119.56381
"Crimson Cringe","Cascade Falls - Left > An. Cascade Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106351823/crimson-cringe,4.0,-1,Trad,5.12b,1,160,37.72652,-119.71267
Knobnoxious,"West Face > East Cottage Dome (aka Erratic Dome) > Cottage Domes > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105991106/knobnoxious,3.3,-1,"Sport, Alpine","5.10c/d PG13",1,95,37.8846,-119.40825
"Cowboy Marmot","Marmot Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/114611772/cowboy-marmot,3.1,-1,Trad,5.8,5,500,37.87418,-119.39766
"Twilight Zone","The Cookie Cliff > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106705016/twilight-zone,3.7,-1,Trad,5.10+,1,100,37.71772,-119.71881
